client_id;montant_moyen;dernière_transaction;nb_transactions_mois;dernière_transaction_jour
5208411;29147;18/08/2025;37;11
5208431;17080;11/08/2025;2;18
5208438;15600;11/08/2025;5;18
5208474;9675;13/08/2025;2;16
5208477;119753;29/07/2025;11;31
5208517;39700;30/07/2025;2;30
5208525;9650;11/08/2025;2;18
5208528;21000;01/07/2025;1;59
5208546;25830;09/08/2025;53;20
5208575;13348;01/08/2025;14;28
5208578;2600;31/07/2025;1;29
5208666;8254;01/08/2025;7;28
5208691;44160;18/08/2025;5;11
5208701;7350;13/07/2025;12;47
5208720;55573;13/08/2025;29;16
5208787;35045;08/08/2025;8;21
5208807;20200;21/06/2025;1;69
5208816;30300;17/06/2025;1;73
5208819;24150;26/07/2025;7;34
5208822;101000;22/07/2025;2;38
5208835;3100;12/08/2025;4;17
5208878;33025;11/08/2025;17;18
5208921;100000;10/08/2025;1;19
5208922;2020;25/06/2025;1;65
5208925;29545;05/08/2025;4;24
5209017;63967;19/06/2025;3;71
5209023;37340;11/08/2025;3;18
5209029;45434;01/08/2025;5;28
5209039;195953;01/08/2025;3;28
5209046;36505;10/08/2025;11;19
5209051;27300;20/07/2025;1;40
5209057;58293;16/08/2025;12;13
5209085;33088;12/08/2025;11;17
5209144;52693;11/08/2025;3;18
5209168;10109;15/08/2025;47;14
5209175;17824;11/08/2025;2;18
5209179;16156;11/08/2025;18;18
5209182;13333;29/07/2025;6;31
5209193;8995;22/07/2025;21;38
5209218;37033;24/06/2025;3;66
5209239;3173;18/08/2025;38;11
5209240;50250;14/08/2025;4;15
5209244;3667;08/08/2025;9;21
5209262;69363;05/08/2025;3;24
5209273;1000;06/08/2025;1;23
5209278;10667;12/08/2025;3;17
5209281;7000;25/06/2025;1;65
5209287;35987;17/08/2025;30;12
5209301;51078;18/08/2025;13;11
5209309;52018;05/07/2025;4;55
5209325;37020;30/06/2025;2;60
5209333;170294;06/08/2025;5;23
5209352;168333;30/06/2025;3;60
5209362;140700;30/07/2025;2;30
5209378;2544;18/08/2025;67;11
5209404;500;12/07/2025;1;48
5209415;3865;14/08/2025;52;15
5209417;12500;18/08/2025;2;11
5209455;60588;14/07/2025;4;46
5209478;21667;24/07/2025;3;36
5209500;10444;17/08/2025;49;12
5209504;19258;15/08/2025;4;14
5209507;152500;15/08/2025;6;14
5209517;52120;15/08/2025;5;14
5209544;31482;18/08/2025;84;11
5209577;4630;12/08/2025;4;17
5209583;26667;11/08/2025;3;18
5209598;33227;18/08/2025;11;11
5209649;72588;05/08/2025;10;24
5209671;23000;04/08/2025;1;25
5209690;9893;18/08/2025;45;11
5209691;59424;17/08/2025;20;12
5209708;7960;17/08/2025;3;12
5209712;5108;18/08/2025;15;11
5209724;41793;08/08/2025;11;21
5209745;95750;06/08/2025;2;23
5209746;40025;05/08/2025;2;24
5209752;67000;05/08/2025;1;24
5209756;16737;11/08/2025;3;18
5209769;12000;11/08/2025;4;18
5209771;11801;18/07/2025;24;42
5209773;21868;18/08/2025;19;11
5209786;18060;17/08/2025;19;12
5209798;11666;18/08/2025;16;11
5209805;18343;09/07/2025;3;51
5209818;75500;16/08/2025;2;13
5209832;19740;07/08/2025;5;22
5209854;63510;26/07/2025;5;34
5209871;4658;04/07/2025;13;56
5209888;160000;02/08/2025;2;27
5209890;100000;02/08/2025;1;27
5209894;10143;24/07/2025;7;36
5209898;60000;28/07/2025;1;32
5209901;8511;13/08/2025;8;16
5209911;64340;11/08/2025;7;18
5209918;4343;26/07/2025;3;34
5209942;28642;06/08/2025;6;23
5209944;16667;14/08/2025;3;15
5209949;18280;01/08/2025;2;28
5209953;14579;16/08/2025;7;13
5209962;3838;14/08/2025;10;15
5209974;21477;11/08/2025;13;18
5209979;14950;15/08/2025;2;14
5209982;65500;04/07/2025;2;56
5210010;52781;12/08/2025;16;17
5210046;16581;18/08/2025;25;11
5210047;21030;18/08/2025;14;11
5210054;12250;06/08/2025;2;23
5210081;12667;09/08/2025;3;20
5210085;14241;18/08/2025;22;11
5210150;80063;16/08/2025;32;13
5210156;9785;21/07/2025;4;39
5210157;36333;27/07/2025;3;33
5210161;90000;08/08/2025;2;21
5210171;2020;24/07/2025;1;36
5210173;10269;18/08/2025;19;11
5210186;10351;18/08/2025;40;11
5210195;49292;05/08/2025;4;24
5210211;44655;18/08/2025;8;11
5210215;8105;01/08/2025;5;28
5210229;9700;22/07/2025;2;38
5210233;10901;14/08/2025;18;15
5210235;69336;28/07/2025;5;32
5210273;17575;18/08/2025;2;11
5210308;77333;10/08/2025;3;19
5210313;21500;17/08/2025;4;12
5210321;17833;17/08/2025;21;12
5210341;4128;17/07/2025;4;43
5210342;16656;31/07/2025;32;29
5210348;64000;22/07/2025;2;38
5210371;10100;17/06/2025;1;73
5210395;28609;11/08/2025;4;18
5210397;14719;15/08/2025;16;14
5210402;3535;17/06/2025;1;73
5210427;40267;30/07/2025;3;30
5210432;123936;16/08/2025;19;13
5210434;112312;07/08/2025;4;22
5210439;90000;05/07/2025;2;55
5210457;14505;07/08/2025;2;22
5210484;200000;08/08/2025;1;21
5210498;55000;17/08/2025;6;12
5210500;26225;05/08/2025;6;24
5210537;40000;11/08/2025;1;18
5210551;20000;01/07/2025;1;59
5210566;125000;01/08/2025;2;28
5210568;7843;17/08/2025;6;12
5210571;132173;01/08/2025;3;28
5210587;31131;16/08/2025;9;13
5210615;16007;17/08/2025;18;12
5210659;107011;08/08/2025;9;21
5210669;54375;11/08/2025;8;18
5210670;151500;26/06/2025;2;64
5210711;45005;09/07/2025;2;51
5210750;50866;05/08/2025;2;24
5210790;11515;29/07/2025;2;31
5210794;6283;12/08/2025;36;17
5210827;76000;31/07/2025;1;29
5210845;10858;29/07/2025;24;31
5210848;21527;17/08/2025;6;12
5210868;102176;07/08/2025;5;22
5210881;14900;01/08/2025;15;28
5210908;32500;06/08/2025;2;23
5210932;6750;12/08/2025;2;17
5210955;11484;06/08/2025;2;23
5210958;12532;17/08/2025;14;12
5210962;16628;17/08/2025;6;12
5210989;9475;11/08/2025;2;18
5211047;14000;10/08/2025;5;19
5211077;92319;18/08/2025;7;11
5211088;11660;15/08/2025;20;14
5211093;10050;17/08/2025;3;12
5211094;33753;11/08/2025;36;18
5211114;12500;11/08/2025;4;18
5211117;20000;23/07/2025;1;37
5211126;23250;23/06/2025;2;67
5211133;29474;01/08/2025;5;28
5211135;37808;18/08/2025;16;11
5211172;16795;15/08/2025;63;14
5211242;91300;05/08/2025;2;24
5211270;10334;17/08/2025;38;12
5211284;90429;04/08/2025;7;25
5211291;4876;18/08/2025;579;11
5211292;3747;16/08/2025;7;13
5211311;5217;05/07/2025;3;55
5211351;11949;11/08/2025;9;18
5211362;28750;05/08/2025;2;24
5211368;3450;01/08/2025;1;28
5211373;99308;15/08/2025;20;14
5211465;29856;18/08/2025;84;11
5211468;31158;05/08/2025;8;24
5211510;13875;05/08/2025;8;24
5211592;68500;10/08/2025;4;19
5211603;29990;16/08/2025;8;13
5211613;120000;15/07/2025;2;45
5211625;5000;21/07/2025;1;39
5211640;90089;13/07/2025;43;47
5211649;7460;17/08/2025;30;12
5211654;10302;05/08/2025;13;24
5211667;26632;17/08/2025;32;12
5211690;130973;16/08/2025;11;13
5211714;76219;18/08/2025;35;11
5211717;25500;01/08/2025;2;28
5211746;7000;23/06/2025;1;67
5211752;9456;14/08/2025;20;15
5211753;111560;30/07/2025;2;30
5211777;24855;12/08/2025;24;17
5211778;41393;17/08/2025;14;12
5211784;83633;09/08/2025;3;20
5211791;60000;14/07/2025;1;46
5211802;73222;28/07/2025;9;32
5211809;106881;28/07/2025;2;32
5211812;5000;03/07/2025;1;57
5211814;10000;19/06/2025;1;71
5211818;43257;14/08/2025;11;15
5211874;5050;29/07/2025;2;31
5211889;67667;09/08/2025;3;20
5211911;9615;18/08/2025;34;11
5211917;33143;18/08/2025;7;11
5211938;7566;31/07/2025;19;29
5211952;61246;08/08/2025;43;21
5211956;77167;01/08/2025;3;28
5211958;65816;07/08/2025;3;22
5211983;8710;03/08/2025;6;26
5212029;1267;12/07/2025;3;48
5212033;21288;09/07/2025;4;51
5212072;13267;18/08/2025;15;11
5212082;54537;07/08/2025;13;22
5212094;36363;01/08/2025;6;28
5212142;26667;05/08/2025;3;24
5212195;136000;26/07/2025;1;34
5212202;16412;15/08/2025;13;14
5212241;150000;02/07/2025;1;58
5212301;10230;12/08/2025;4;17
5212319;20895;18/08/2025;36;11
5212324;100000;11/08/2025;2;18
5212328;36468;21/07/2025;2;39
5212333;7875;11/08/2025;4;18
5212350;25586;15/08/2025;7;14
5212371;16781;11/08/2025;2;18
5212375;10000;16/07/2025;1;44
5212395;33833;12/08/2025;3;17
5212422;82467;09/08/2025;3;20
5212427;18234;16/08/2025;32;13
5212443;16895;11/08/2025;2;18
5212444;37500;22/07/2025;2;38
5212498;9030;25/06/2025;4;65
5212508;118533;09/08/2025;15;20
5212522;500;14/08/2025;1;15
5212524;6989;15/08/2025;18;14
5212571;6350;10/07/2025;2;50
5212577;7767;16/08/2025;3;13
5212582;22393;13/08/2025;12;16
5212590;43636;18/08/2025;11;11
5212598;600;21/06/2025;1;69
5212610;22807;11/08/2025;15;18
5212611;72965;12/08/2025;15;17
5212639;33163;06/08/2025;3;23
5212642;29280;17/08/2025;52;12
5212649;14323;05/08/2025;7;24
5212653;4040;23/06/2025;2;67
5212671;900;29/07/2025;1;31
5212728;13820;18/08/2025;5;11
5212759;8750;04/08/2025;2;25
5212764;29550;18/08/2025;2;11
5212779;1886;21/07/2025;16;39
5212782;34925;18/08/2025;45;11
5212793;8540;17/08/2025;8;12
5212814;11965;15/08/2025;23;14
5212862;13760;11/08/2025;5;18
5212870;31625;18/08/2025;19;11
5212890;20000;01/08/2025;2;28
5212893;19100;25/07/2025;3;35
5212899;17463;18/08/2025;18;11
5212938;500;10/07/2025;1;50
5212949;41143;16/08/2025;7;13
5212956;1000;23/07/2025;1;37
5212959;89000;05/08/2025;2;24
5212960;81175;29/07/2025;3;31
5212962;17975;16/08/2025;15;13
5212971;21000;17/08/2025;2;12
5212997;50000;02/08/2025;1;27
5213006;36188;11/08/2025;2;18
5213009;10083;11/07/2025;6;49
5213018;7651;18/08/2025;7;11
5213022;15000;02/07/2025;2;58
5213034;10000;19/06/2025;2;71
5213044;150000;23/07/2025;1;37
5213049;40925;09/08/2025;11;20
5213064;31108;06/08/2025;4;23
5213085;52998;17/08/2025;21;12
5213090;45000;05/08/2025;2;24
5213110;17410;17/08/2025;8;12
5213131;103000;29/07/2025;1;31
5213141;17426;13/08/2025;2;16
5213149;117969;17/08/2025;4;12
5213208;20684;12/08/2025;15;17
5213246;54000;17/07/2025;4;43
5213252;12934;16/08/2025;9;13
5213257;15559;07/08/2025;16;22
5213264;22500;18/07/2025;2;42
5213270;16667;08/08/2025;6;21
5213276;80835;02/08/2025;3;27
5213318;10429;04/08/2025;14;25
5213338;9338;12/08/2025;32;17
5213339;5345;08/08/2025;6;21
5213360;103500;07/08/2025;2;22
5213364;38600;18/08/2025;5;11
5213365;14398;16/08/2025;37;13
5213367;24347;17/08/2025;19;12
5213398;19000;11/08/2025;3;18
5213411;25216;15/08/2025;15;14
5213417;53611;16/08/2025;9;13
5213418;56081;12/08/2025;20;17
5213432;574;18/08/2025;7;11
5213443;32750;12/08/2025;2;17
5213455;5000;16/07/2025;1;44
5213501;58418;30/07/2025;4;30
5213566;46500;06/08/2025;2;23
5213614;38074;12/08/2025;12;17
5213633;25844;12/08/2025;4;17
5213638;119000;05/08/2025;2;24
5213655;8089;23/07/2025;17;37
5213665;6510;11/07/2025;2;49
5213692;16120;25/07/2025;3;35
5213697;29000;19/07/2025;2;41
5213701;65000;10/08/2025;2;19
5213736;85778;14/07/2025;10;46
5213737;85000;15/07/2025;1;45
5213762;8501;18/08/2025;46;11
5213783;15567;13/08/2025;15;16
5213821;4000;22/07/2025;2;38
5213837;138405;18/08/2025;21;11
5213851;10283;18/08/2025;68;11
5213860;65250;08/08/2025;4;21
5213897;24421;18/08/2025;19;11
5213899;6000;23/07/2025;2;37
5213931;19596;16/08/2025;21;13
5213958;9400;14/08/2025;2;15
5213971;9995;16/08/2025;54;13
5213976;14278;05/08/2025;3;24
5213979;13383;01/08/2025;6;28
5213987;22448;17/08/2025;8;12
5213988;123000;16/07/2025;4;44
5213995;20387;14/08/2025;10;15
5214009;5339;15/08/2025;35;14
5214037;17500;18/08/2025;6;11
5214054;111222;11/08/2025;9;18
5214069;23258;09/07/2025;2;51
5214082;14965;15/08/2025;22;14
5214095;40000;06/08/2025;1;23
5214096;33083;18/08/2025;26;11
5214117;21133;10/08/2025;3;19
5214124;18800;04/08/2025;1;25
5214130;49920;17/08/2025;32;12
5214152;9000;25/07/2025;11;35
5214174;11768;04/08/2025;42;25
5214175;12145;18/08/2025;7;11
5214226;6500;03/08/2025;2;26
5214263;48551;16/08/2025;19;13
5214291;25125;22/07/2025;2;38
5214296;31750;11/08/2025;4;18
5214297;19710;03/08/2025;20;26
5214411;7688;11/08/2025;4;18
5214429;6715;05/08/2025;27;24
5214463;100402;15/08/2025;32;14
5214486;6118;14/08/2025;3;15
5214499;125250;17/08/2025;4;12
5214502;110944;18/08/2025;9;11
5214518;38962;29/07/2025;5;31
5214521;123979;18/08/2025;7;11
5214559;18000;18/08/2025;4;11
5214568;55456;13/08/2025;18;16
5214618;36000;11/08/2025;2;18
5214626;3860;16/08/2025;38;13
5214640;45639;01/08/2025;4;28
5214699;98061;09/08/2025;23;20
5214711;22419;12/08/2025;24;17
5214743;55111;10/08/2025;9;19
5214757;3667;01/07/2025;3;59
5214773;6930;07/08/2025;5;22
5214819;59667;10/08/2025;9;19
5214852;37201;05/08/2025;2;24
5214871;19429;11/08/2025;7;18
5214885;33414;15/08/2025;11;14
5214910;60000;14/07/2025;1;46
5214917;142500;06/08/2025;2;23
5214926;60000;10/08/2025;1;19
5214952;18516;06/07/2025;28;54
5214979;73250;18/08/2025;5;11
5214992;8670;04/08/2025;45;25
5215012;21230;31/07/2025;9;29
5215052;16655;16/08/2025;8;13
5215064;27887;18/08/2025;15;11
5215065;74000;04/08/2025;2;25
5215116;60173;12/08/2025;13;17
5215136;97600;07/08/2025;1;22
5215145;24092;28/07/2025;8;32
5215162;63261;01/07/2025;14;59
5215176;71494;18/08/2025;52;11
5215188;12500;11/08/2025;2;18
5215229;11067;11/08/2025;3;18
5215245;30515;29/06/2025;12;61
5215252;4902;24/06/2025;3;66
5215260;1835;17/08/2025;17;12
5215348;21587;01/08/2025;27;28
5215352;26745;09/08/2025;4;20
5215387;5000;26/07/2025;1;34
5215388;113950;09/08/2025;2;20
5215400;23013;15/08/2025;3;14
5215404;27596;17/08/2025;32;12
5215451;28881;17/08/2025;7;12
5215459;19479;11/08/2025;11;18
5215497;18938;13/08/2025;8;16
5215520;13636;18/08/2025;11;11
5215609;93845;11/08/2025;11;18
5215623;48667;30/07/2025;6;30
5215648;55972;12/08/2025;75;17
5215685;12508;18/08/2025;34;11
5215691;14000;18/08/2025;2;11
5215694;21453;16/08/2025;10;13
5215807;20270;12/08/2025;10;17
5215835;150000;10/07/2025;1;50
5215844;17850;05/08/2025;11;24
5215854;13925;03/08/2025;4;26
5215887;147470;19/06/2025;2;71
5215918;51083;23/06/2025;3;67
5215925;16525;12/08/2025;4;17
5216060;18119;26/07/2025;14;34
5216069;57500;30/07/2025;2;30
5216089;18250;16/08/2025;10;13
5216092;33216;13/08/2025;46;16
5216095;33167;04/07/2025;3;56
5216108;49500;30/07/2025;2;30
5216112;112000;02/07/2025;1;58
5216130;23284;06/08/2025;8;23
5216138;29750;11/08/2025;2;18
5216156;28200;30/07/2025;5;30
5216163;6329;18/08/2025;38;11
5216195;18150;11/08/2025;2;18
5216221;6791;16/08/2025;53;13
5216226;14950;28/07/2025;2;32
5216232;30573;07/08/2025;55;22
5216239;5000;19/06/2025;1;71
5216252;25459;18/08/2025;88;11
5216297;22600;10/07/2025;2;50
5216312;6000;11/08/2025;2;18
5216313;15875;08/08/2025;44;21
5216322;152200;29/06/2025;4;61
5216331;3870;15/08/2025;27;14
5216394;50000;04/07/2025;1;56
5216396;10507;01/08/2025;8;28
5216399;21852;07/08/2025;2;22
5216414;97188;18/08/2025;16;11
5216425;10170;12/08/2025;3;17
5216440;94009;05/08/2025;4;24
5216442;7730;19/07/2025;6;41
5216451;43445;05/08/2025;2;24
5216464;20823;18/08/2025;3;11
5216465;18156;18/08/2025;38;11
5216473;22574;30/07/2025;22;30
5216476;5500;11/08/2025;2;18
5216505;6516;02/08/2025;4;27
5216511;200000;17/07/2025;1;43
5216513;61000;05/08/2025;3;24
5216516;57500;18/08/2025;7;11
5216517;57523;11/08/2025;45;18
5216535;62000;07/08/2025;1;22
5216538;18557;15/08/2025;23;14
5216553;5143;17/08/2025;14;12
5216568;24695;15/08/2025;37;14
5216572;30764;31/07/2025;14;29
5216577;35000;04/07/2025;3;56
5216579;105000;01/08/2025;2;28
5216583;8500;10/07/2025;2;50
5216587;200000;16/08/2025;1;13
5216617;7480;11/08/2025;2;18
5216621;54696;09/08/2025;5;20
5216666;16111;15/08/2025;19;14
5216710;11599;11/08/2025;3;18
5216717;52853;23/07/2025;8;37
5216774;7405;10/07/2025;6;50
5216780;8333;26/07/2025;3;34
5216789;57167;16/08/2025;3;13
5216803;33394;18/08/2025;52;11
5216809;32294;04/08/2025;24;25
5216815;31426;11/08/2025;4;18
5216881;45500;08/08/2025;2;21
5216901;29107;18/08/2025;35;11
5216929;8252;28/06/2025;35;62
5216933;26763;13/08/2025;15;16
5216934;30000;02/07/2025;1;58
5216962;13373;11/08/2025;6;18
5216966;63500;10/08/2025;2;19
5216995;100000;15/08/2025;1;14
5217005;3400;12/08/2025;5;17
5217015;136700;16/08/2025;3;13
5217026;53128;15/08/2025;20;14
5217031;21100;14/08/2025;10;15
5217038;30500;18/08/2025;15;11
5217072;7505;11/08/2025;4;18
5217082;1754;30/06/2025;8;60
5217098;4312;21/06/2025;8;69
5217116;6214;11/08/2025;20;18
5217119;1000;19/06/2025;1;71
5217203;10000;31/07/2025;1;29
5217214;11767;18/08/2025;12;11
5217215;51833;11/08/2025;3;18
5217219;7956;02/07/2025;10;58
5217220;25668;18/08/2025;6;11
5217235;66074;11/08/2025;8;18
5217297;10337;07/08/2025;3;22
5217307;13936;08/08/2025;3;21
5217338;48250;15/07/2025;1;45
5217350;38857;10/08/2025;7;19
5217360;67954;27/07/2025;4;33
5217444;12667;12/08/2025;3;17
5217447;11535;14/08/2025;9;15
5217457;20900;17/08/2025;6;12
5217459;8750;06/08/2025;4;23
5217466;26391;18/08/2025;16;11
5217498;8282;16/08/2025;16;13
5217503;18396;17/08/2025;12;12
5217530;8409;18/08/2025;75;11
5217536;13475;12/08/2025;4;17
5217538;82000;02/07/2025;1;58
5217563;33500;05/08/2025;4;24
5217573;103613;05/07/2025;7;55
5217580;3000;22/06/2025;1;68
5217588;4185;18/08/2025;96;11
5217591;19596;15/08/2025;13;14
5217592;32775;25/07/2025;4;35
5217621;31160;05/08/2025;5;24
5217627;47667;16/08/2025;3;13
5217631;13850;25/07/2025;4;35
5217633;11743;18/08/2025;25;11
5217656;29308;11/08/2025;13;18
5217672;47750;07/08/2025;4;22
5217673;22261;15/08/2025;7;14
5217677;500;22/07/2025;1;38
5217685;102865;18/08/2025;13;11
5217693;7921;18/08/2025;24;11
5217701;15902;16/08/2025;23;13
5217705;86478;18/08/2025;33;11
5217738;11917;18/08/2025;12;11
5217750;7595;08/08/2025;9;21
5217759;5083;18/08/2025;60;11
5217872;16833;10/07/2025;6;50
5217904;1500;27/06/2025;1;63
5217931;125000;25/07/2025;2;35
5217958;37714;01/07/2025;10;59
5217966;80000;05/08/2025;1;24
5217967;128025;15/08/2025;2;14
5217970;11648;04/08/2025;22;25
5217987;33333;05/08/2025;9;24
5218017;10000;05/08/2025;1;24
5218022;94000;03/07/2025;1;57
5218023;67000;13/07/2025;3;47
5218026;59400;06/08/2025;2;23
5218037;52800;12/08/2025;9;17
5218042;12125;12/08/2025;4;17
5218046;3227;08/08/2025;55;21
5218047;35025;29/07/2025;4;31
5218087;2500;14/07/2025;2;46
5218126;5000;03/08/2025;2;26
5218131;22542;18/08/2025;25;11
5218134;93696;02/08/2025;10;27
5218147;28262;05/08/2025;4;24
5218175;30938;04/08/2025;3;25
5218177;46902;18/08/2025;33;11
5218191;27000;19/07/2025;2;41
5218196;63822;25/07/2025;2;35
5218197;17268;27/07/2025;6;33
5218208;9509;05/07/2025;7;55
5218241;16000;05/07/2025;5;55
5218249;21750;26/07/2025;4;34
5218261;22652;18/08/2025;13;11
5218263;18652;17/08/2025;6;12
5218266;6602;17/07/2025;15;43
5218299;56322;31/07/2025;4;29
5218305;5083;10/08/2025;6;19
5218326;12000;11/08/2025;3;18
5218362;9714;08/08/2025;7;21
5218370;17585;24/06/2025;4;66
5218385;36100;31/07/2025;2;29
5218404;126800;17/07/2025;1;43
5218408;20705;21/07/2025;2;39
5218409;46531;10/08/2025;13;19
5218417;30000;18/07/2025;1;42
5218418;13625;14/08/2025;4;15
5218501;18216;18/08/2025;46;11
5218527;60349;01/08/2025;7;28
5218538;4250;15/08/2025;4;14
5218567;57160;12/08/2025;11;17
5218571;5500;14/08/2025;3;15
5218579;97500;05/08/2025;4;24
5218580;102119;09/08/2025;25;20
5218605;7089;18/08/2025;9;11
5218628;11250;12/08/2025;4;17
5218629;11065;18/08/2025;98;11
5218639;21341;18/08/2025;8;11
5218708;18835;09/08/2025;6;20
5218713;36332;03/08/2025;18;26
5218717;69000;15/08/2025;4;14
5218770;48751;31/07/2025;47;29
5218785;12022;13/07/2025;19;47
5218799;14700;18/08/2025;18;11
5218801;6000;18/08/2025;8;11
5218808;36477;01/08/2025;3;28
5218843;50000;09/08/2025;1;20
5218857;200000;01/07/2025;1;59
5218872;38025;24/07/2025;8;36
5218876;3752;27/07/2025;2;33
5218883;26833;12/08/2025;3;17
5218896;80483;18/08/2025;18;11
5218897;11659;17/08/2025;14;12
5218925;5282;03/08/2025;4;26
5218941;5799;17/08/2025;68;12
5218942;11985;21/07/2025;15;39
5218983;22000;14/07/2025;1;46
5218988;5050;24/06/2025;1;66
5219001;47807;30/06/2025;15;60
5219021;5948;18/08/2025;12;11
5219034;22250;09/07/2025;4;51
5219037;6438;18/08/2025;4;11
5219054;82143;06/08/2025;7;23
5219070;12592;06/08/2025;6;23
5219083;9374;18/08/2025;30;11
5219101;44444;01/08/2025;7;28
5219146;7475;18/06/2025;2;72
5219168;18900;21/06/2025;1;69
5219173;37168;29/07/2025;3;31
5219191;12869;12/08/2025;12;17
5219197;125875;23/07/2025;4;37
5219212;27012;15/08/2025;25;14
5219224;24240;12/08/2025;7;17
5219231;33457;18/08/2025;33;11
5219244;105000;22/07/2025;2;38
5219258;70000;23/06/2025;1;67
5219271;84133;06/08/2025;2;23
5219274;5083;18/08/2025;79;11
5219282;28071;13/08/2025;17;16
5219323;33890;30/07/2025;4;30
5219344;13235;18/08/2025;41;11
5219362;34196;18/08/2025;20;11
5219400;10031;17/08/2025;8;12
5219423;18228;07/08/2025;9;22
5219426;17515;11/08/2025;2;18
5219429;112778;01/08/2025;9;28
5219451;26370;18/08/2025;30;11
5219463;81553;05/08/2025;23;24
5219518;25615;25/06/2025;4;65
5219539;15250;11/08/2025;2;18
5219544;13067;29/07/2025;3;31
5219566;35000;18/08/2025;1;11
5219590;35000;28/07/2025;1;32
5219621;5000;01/08/2025;1;28
5219633;23002;05/08/2025;10;24
5219654;33954;31/07/2025;7;29
5219679;6053;03/07/2025;7;57
5219681;13071;11/08/2025;9;18
5219742;5050;28/07/2025;1;32
5219761;12500;12/07/2025;4;48
5219766;6410;17/08/2025;38;12
5219772;4862;11/08/2025;2;18
5219793;63538;14/08/2025;2;15
5219795;18383;16/08/2025;24;13
5219812;1000;09/07/2025;1;51
5219816;2000;12/07/2025;1;48
5219828;9990;18/08/2025;24;11
5219860;4667;05/08/2025;3;24
5219861;22358;18/08/2025;32;11
5219868;50250;24/06/2025;2;66
5219869;8090;12/08/2025;12;17
5219875;27704;11/08/2025;11;18
5219884;20000;17/08/2025;3;12
5219913;13878;18/08/2025;105;11
5219924;1010;19/06/2025;1;71
5219927;19000;21/06/2025;1;69
5219932;1102;29/06/2025;4;61
5219949;2000;21/07/2025;1;39
5219979;3000;13/08/2025;3;16
5219985;14545;13/08/2025;4;16
5219998;10250;20/06/2025;4;70
5220000;47252;01/07/2025;2;59
5220020;7539;09/08/2025;57;20
5220030;53663;16/08/2025;23;13
5220038;8385;16/08/2025;13;13
5220050;60562;17/08/2025;4;12
5220068;5667;23/07/2025;3;37
5220069;21000;11/08/2025;2;18
5220073;10257;14/08/2025;28;15
5220096;35553;31/07/2025;15;29
5220117;12500;27/06/2025;1;63
5220159;9920;18/07/2025;15;42
5220173;6067;16/08/2025;9;13
5220187;10875;11/08/2025;4;18
5220190;93274;09/08/2025;11;20
5220203;108862;10/08/2025;8;19
5220254;25250;17/06/2025;1;73
5220297;15000;12/08/2025;2;17
5220321;95000;11/08/2025;2;18
5220323;13000;18/07/2025;2;42
5220328;21504;18/08/2025;7;11
5220335;20875;11/08/2025;3;18
5220382;67875;20/06/2025;4;70
5220403;21298;17/08/2025;11;12
5220449;35801;28/07/2025;7;32
5220479;24000;18/07/2025;2;42
5220510;156778;26/06/2025;9;64
5220521;74143;28/07/2025;7;32
5220527;12500;14/08/2025;4;15
5220538;17000;01/07/2025;3;59
5220547;8800;27/07/2025;2;33
5220555;32845;05/08/2025;4;24
5220579;11313;16/08/2025;4;13
5220586;18167;02/07/2025;3;58
