societaire,montant_moyen,nb_transactions_mois,dernière_transaction,dernière_transaction_jour
484387,168500.0,2,2025-07-28,32
484395,75714.28571428571,7,2025-07-24,36
484404,84337.5,6,2025-07-29,31
484406,27500.0,1,2025-07-10,50
484478,85000.0,5,2025-08-06,23
484487,41753.681818181816,22,2025-08-05,24
484488,61458.46153846154,13,2025-08-04,25
484490,68343.33333333333,6,2025-07-28,32
484525,52250.0,12,2025-08-04,25
484549,200000.0,2,2025-08-04,25
484553,32610.833333333332,12,2025-07-30,30
484635,76250.0,4,2025-07-29,31
484636,54566.25,20,2025-08-18,11
484661,30959.285714285714,14,2025-08-16,13
484665,23583.333333333332,6,2025-07-27,33
484667,79762.5,8,2025-08-05,24
484714,44642.5,6,2025-08-11,18
484720,119602.5,4,2025-07-28,32
484735,28000.0,1,2025-07-10,50
484792,120000.0,7,2025-08-01,28
484797,26032.962962962964,27,2025-08-18,11
484803,53421.875,16,2025-08-11,18
484815,14125.0,4,2025-08-11,18
484823,61400.0,20,2025-08-18,11
484824,107240.0,6,2025-08-18,11
484828,52356.11111111111,36,2025-08-16,13
484866,36974.21052631579,19,2025-08-18,11
484928,69208.33333333333,12,2025-08-01,28
484931,13187.5,8,2025-08-12,17
484932,182000.0,2,2025-07-28,32
484935,184420.0,2,2025-07-28,32
484949,28202.5,26,2025-08-15,14
484982,57625.0,16,2025-08-14,15
484983,4800.0,5,2025-08-05,24
485103,40059.90909090909,22,2025-08-18,11
485141,69552.5,8,2025-08-11,18
485227,70222.22222222222,9,2025-07-29,31
485248,12810.277777777777,18,2025-08-08,21
485249,107222.5,2,2025-07-28,32
485251,36267.5,2,2025-07-28,32
485264,28843.75,16,2025-08-18,11
485277,19583.333333333332,12,2025-08-17,12
485292,104632.0,5,2025-08-12,17
485340,69638.33333333333,6,2025-07-29,31
485411,75576.0,10,2025-08-13,16
485442,91375.0,4,2025-08-06,23
485474,62833.333333333336,9,2025-07-31,29
485480,25225.0,2,2025-08-10,19
485582,114040.0,2,2025-07-28,32
485594,24500.0,3,2025-08-13,16
485636,16000.0,2,2025-08-14,15
485638,103000.0,2,2025-07-09,51
485662,2955.0,1,2025-07-25,35
485673,53000.0,3,2025-08-12,17
485784,43278.82352941176,17,2025-08-17,12
485885,102115.0,5,2025-07-29,31
485929,21631.056338028167,71,2025-08-17,12
485937,28000.0,1,2025-08-12,17
485963,74250.0,8,2025-08-09,20
485988,8800.0,5,2025-07-30,30
487011,141500.0,2,2025-07-30,30
487102,57378.125,8,2025-08-10,19
487113,17250.0,2,2025-08-14,15
487125,22418.928571428572,28,2025-07-12,48
487150,30363.636363636364,11,2025-08-01,28
487204,33762.5,4,2025-07-31,29
487251,131333.33333333334,3,2025-07-28,32
487253,200000.0,1,2025-07-28,32
487268,60508.82352941176,17,2025-08-17,12
487300,34605.0,28,2025-08-17,12
487306,60200.0,3,2025-07-28,32
487313,30000.0,1,2025-06-27,63
487315,45333.333333333336,6,2025-07-28,32
487331,57894.28571428572,28,2025-08-18,11
487398,77282.43243243243,37,2025-08-17,12
487430,126040.41666666667,24,2025-08-07,22
487433,7000.0,1,2025-06-21,69
487442,106666.66666666667,3,2025-07-28,32
487447,27017.777777777777,27,2025-08-15,14
487457,57111.11111111111,9,2025-07-28,32
487499,36799.545454545456,22,2025-07-29,31
487550,6283.333333333333,18,2025-08-10,19
487573,6286.857142857143,7,2025-08-14,15
487585,48400.0,5,2025-08-02,27
487635,131000.0,3,2025-08-18,11
487637,30285.714285714286,21,2025-08-06,23
487644,37489.25,20,2025-08-01,28
487648,30117.727272727272,11,2025-08-05,24
487653,39726.666666666664,12,2025-08-16,13
487675,105500.0,2,2025-08-12,17
487710,32067.69230769231,13,2025-08-17,12
487717,190000.0,2,2025-07-28,32
487741,10000.0,1,2025-08-01,28
487751,31862.745098039217,51,2025-08-01,28
487758,33895.0,12,2025-07-28,32
487780,67000.0,7,2025-08-10,19
487785,27539.130434782608,23,2025-08-17,12
487860,81139.33333333333,15,2025-08-16,13
487920,45180.0,3,2025-07-28,32
487939,86666.66666666667,6,2025-07-28,32
487985,118847.5,4,2025-07-29,31
487992,159703.0,5,2025-07-28,32
487996,53366.666666666664,3,2025-08-05,24
488091,11562.083333333334,12,2025-08-02,27
488142,42921.40625,64,2025-08-17,12
488156,20735.277777777777,36,2025-08-13,16
488172,31342.85714285714,42,2025-08-15,14
488178,74660.0,2,2025-08-07,22
488188,32500.0,2,2025-08-09,20
488213,54616.0,10,2025-08-05,24
488217,5050.0,1,2025-06-28,62
488223,80000.0,3,2025-07-28,32
488224,109595.0,4,2025-07-28,32
488229,134666.66666666666,3,2025-07-28,32
488232,52888.0,10,2025-08-07,22
488233,8804.166666666666,6,2025-07-30,30
488235,166000.0,3,2025-07-30,30
488236,32166.666666666668,6,2025-07-29,31
488237,61950.0,5,2025-08-15,14
488246,74140.0,5,2025-07-28,32
488248,59695.0,5,2025-06-30,60
488250,42839.166666666664,12,2025-08-15,14
488255,44040.0,20,2025-08-08,21
488258,58111.11111111111,9,2025-07-28,32
488259,9460.348837209302,43,2025-08-17,12
488263,106368.57142857143,7,2025-08-09,20
488264,40813.23529411765,34,2025-08-01,28
488271,61659.0,20,2025-08-03,26
488273,130729.16666666667,6,2025-07-29,31
488288,7171.451612903225,31,2025-07-31,29
488289,74376.66666666667,15,2025-08-08,21
488293,35000.0,1,2025-06-30,60
488307,19745.0,19,2025-07-30,30
488331,51250.0,8,2025-08-07,22
488338,94040.0,18,2025-08-09,20
488356,167000.0,3,2025-07-28,32
488425,500.0,1,2025-07-30,30
488443,42262.8125,16,2025-07-29,31
488449,7292.917525773196,97,2025-08-18,11
488451,47000.0,12,2025-08-17,12
488475,18243.695652173912,23,2025-08-09,20
488510,70700.0,4,2025-08-07,22
488517,18351.176470588234,34,2025-08-11,18
488528,86000.0,3,2025-07-29,31
488541,8681.0,5,2025-08-15,14
488547,12632.260273972603,73,2025-08-11,18
488548,71792.14285714286,42,2025-08-17,12
488553,2500.0,1,2025-07-15,45
488575,28042.0,25,2025-08-13,16
488579,58062.5,4,2025-08-11,18
488590,27326.41304347826,46,2025-08-18,11
488601,14940.0,18,2025-08-17,12
488665,131057.5,4,2025-07-28,32
488666,68594.28571428571,7,2025-07-30,30
488681,53003.333333333336,3,2025-07-27,33
488700,21191.176470588234,34,2025-08-10,19
488708,201000.0,2,2025-07-29,31
488710,89646.0,5,2025-07-29,31
488727,114140.0,2,2025-07-02,58
488738,9000.0,1,2025-07-10,50
488739,23245.571428571428,35,2025-08-18,11
488741,52752.1875,16,2025-08-14,15
488742,116471.25,4,2025-07-28,32
488745,70909.09090909091,11,2025-07-29,31
488747,104500.0,2,2025-07-28,32
488781,95325.0,4,2025-08-09,20
488804,88827.0,5,2025-07-29,31
488821,57522.0,5,2025-08-18,11
488859,114000.0,2,2025-07-03,57
488885,17033.75,12,2025-07-31,29
488907,37020.0,3,2025-08-17,12
488948,199000.0,2,2025-07-28,32
488976,100000.0,1,2025-07-07,53
488983,68300.0,10,2025-08-14,15
488985,18400.0,3,2025-06-23,67
489000,76571.42857142857,7,2025-08-06,23
489015,65926.0,15,2025-08-08,21
489017,90945.0,5,2025-07-29,31
489024,60794.117647058825,17,2025-08-05,24
489068,114572.5,8,2025-08-17,12
489108,7500.0,2,2025-07-15,45
489128,30300.0,1,2025-06-28,62
489141,69104.28571428571,7,2025-08-09,20
489150,10500.0,13,2025-08-17,12
489157,29029.615384615383,26,2025-08-15,14
489159,32044.615384615383,13,2025-07-29,31
489161,23422.222222222223,27,2025-08-09,20
489213,111386.25,4,2025-07-28,32
489255,106396.0,5,2025-07-28,32
489260,200000.0,2,2025-07-28,32
489261,81684.375,8,2025-07-28,32
489265,82428.57142857143,7,2025-07-28,32
489266,146100.0,4,2025-08-01,28
489267,150000.0,1,2025-07-18,42
489269,125416.66666666667,12,2025-08-13,16
489281,77593.75,4,2025-07-28,32
489282,2333.3333333333335,3,2025-08-14,15
489286,75294.11764705883,17,2025-08-16,13
489293,22600.0,21,2025-07-30,30
489304,57117.142857142855,7,2025-08-08,21
489306,55642.857142857145,7,2025-08-04,25
489307,48109.09090909091,11,2025-08-10,19
489311,110000.0,2,2025-08-01,28
489312,88038.0,3,2025-07-28,32
489321,123977.5,6,2025-08-09,20
489324,138463.33333333334,9,2025-07-28,32
489325,134000.0,3,2025-07-28,32
489327,61476.25,8,2025-08-03,26
489335,27128.571428571428,7,2025-07-28,32
489347,10016.666666666666,3,2025-07-19,41
489349,73166.66666666667,6,2025-08-02,27
489353,131712.0,5,2025-08-01,28
489355,21881.0,90,2025-08-17,12
489377,28042.14285714286,14,2025-08-18,11
489417,22757.428571428572,35,2025-07-28,32
489421,21302.672413793105,58,2025-08-17,12
489431,15100.0,3,2025-07-27,33
489522,33629.166666666664,18,2025-08-12,17
489542,55094.166666666664,24,2025-08-18,11
489549,58750.0,8,2025-07-29,31
489556,29688.125,8,2025-07-30,30
489565,149740.0,4,2025-07-28,32
489618,133346.66666666666,3,2025-07-28,32
489687,82833.33333333333,6,2025-08-11,18
489688,128833.33333333333,6,2025-08-02,27
489699,38333.333333333336,3,2025-08-01,28
489708,126108.75,4,2025-07-28,32
489717,33650.0,3,2025-07-29,31
489718,25000.0,1,2025-06-28,62
489722,30314.0,5,2025-07-28,32
489725,29264.166666666668,6,2025-08-12,17
489727,75687.5,4,2025-07-28,32
489730,96000.0,2,2025-08-05,24
489735,70491.25,16,2025-08-05,24
489736,20665.80808080808,99,2025-08-17,12
489737,100752.5,6,2025-07-30,30
489749,124573.33333333333,6,2025-08-13,16
489751,7000.0,3,2025-08-11,18
489754,20486.666666666668,9,2025-08-17,12
489770,5690.0,3,2025-07-29,31
489782,30000.0,1,2025-07-05,55
489822,190000.0,2,2025-08-08,21
489834,15500.0,2,2025-08-11,18
489864,109388.88888888889,9,2025-07-30,30
489938,30000.0,6,2025-07-16,44
489973,35944.0,5,2025-07-26,34
489993,49896.5,10,2025-08-03,26
490074,67310.0,7,2025-07-30,30
490077,78733.33333333333,3,2025-08-11,18
490119,44000.0,1,2025-07-28,32
490185,120700.0,4,2025-07-31,29
490203,18142.85714285714,7,2025-07-28,32
490215,45984.818181818184,55,2025-08-14,15
490225,136183.88888888888,9,2025-07-28,32
490229,98454.0,5,2025-07-28,32
490262,22748.0,20,2025-08-05,24
490280,108008.125,8,2025-08-13,16
490282,80124.44444444444,9,2025-07-29,31
490317,54150.0,4,2025-08-01,28
490361,123926.0,5,2025-08-01,28
490367,131557.5,4,2025-07-28,32
490378,129795.0,2,2025-07-10,50
490387,36221.42857142857,14,2025-08-18,11
490570,150166.66666666666,3,2025-08-08,21
490594,99990.0,4,2025-07-28,32
490627,61078.75,8,2025-08-07,22
490713,167165.0,2,2025-06-28,62
490715,137865.0,2,2025-07-28,32
490728,70294.11764705883,17,2025-08-15,14
490746,26022.727272727272,22,2025-08-15,14
490768,79244.44444444444,9,2025-08-05,24
490771,103532.5,4,2025-07-28,32
490773,112116.66666666667,3,2025-08-14,15
490791,50000.0,1,2025-07-13,47
490793,84250.0,2,2025-07-28,32
490807,141662.5,4,2025-07-28,32
490967,88063.0,20,2025-08-18,11
491046,17871.447368421053,38,2025-08-13,16
491061,25000.0,1,2025-08-05,24
491130,9428.57142857143,7,2025-07-23,37
491228,200000.0,1,2025-08-01,28
491356,13411.666666666666,9,2025-08-17,12
491378,34070.882352941175,34,2025-08-17,12
491395,86500.0,21,2025-08-12,17
491426,140905.0,4,2025-07-28,32
491541,100000.0,4,2025-07-22,38
491562,46800.0,5,2025-07-31,29
491591,10000.0,1,2025-06-27,63
491638,17363.846153846152,13,2025-08-11,18
491662,8750.0,2,2025-06-25,65
491680,184875.0,16,2025-08-18,11
491714,71301.57894736843,19,2025-08-14,15
491715,73909.09090909091,11,2025-08-07,22
491779,20207.69230769231,39,2025-08-16,13
491956,97000.0,2,2025-08-08,21
491988,124500.0,6,2025-08-04,25
492005,27830.535714285714,28,2025-08-09,20
492037,31885.0,4,2025-08-01,28
492040,196000.0,2,2025-07-28,32
492088,18910.714285714286,28,2025-08-16,13
492111,10500.0,3,2025-06-25,65
492164,14978.0,5,2025-07-26,34
492282,18775.0,4,2025-07-09,51
492288,53000.0,7,2025-08-15,14
492388,113330.0,5,2025-07-28,32
492402,64858.27272727273,11,2025-08-14,15
492460,126586.84210526316,19,2025-08-05,24
492467,109428.57142857143,7,2025-08-16,13
492506,123628.0,5,2025-08-01,28
492539,71010.0,3,2025-08-18,11
492589,113936.0,5,2025-07-29,31
492592,33394.25,20,2025-08-01,28
492610,32487.558139534885,43,2025-08-12,17
492643,75715.65217391304,23,2025-08-18,11
492802,46153.333333333336,3,2025-08-08,21
492871,135000.0,1,2025-08-04,25
492890,127003.33333333333,3,2025-07-28,32
492904,8000.0,1,2025-08-12,17
492998,50894.0,10,2025-08-04,25
493030,15068.548387096775,31,2025-08-18,11
493084,55844.75,4,2025-07-29,31
493135,82027.5,2,2025-07-28,32
493318,112222.66666666667,9,2025-07-28,32
493578,143750.0,8,2025-08-15,14
493634,118857.14285714286,7,2025-08-05,24
493639,183333.33333333334,6,2025-08-18,11
493653,76000.0,1,2025-07-28,32
493662,23314.64285714286,14,2025-08-06,23
493681,113125.0,4,2025-07-28,32
493793,52213.25,4,2025-08-02,27
493803,27500.0,5,2025-08-12,17
493904,31666.666666666668,3,2025-08-16,13
493984,177333.33333333334,3,2025-08-12,17
494078,57800.0,2,2025-08-09,20
494080,90900.0,4,2025-06-30,60
494141,72200.0,5,2025-08-05,24
494204,60500.0,4,2025-08-08,21
494215,24250.0,2,2025-07-27,33
494532,41000.0,5,2025-08-17,12
494563,66966.45161290323,31,2025-08-17,12
494569,22725.0,2,2025-07-28,32
494578,1333.3333333333333,3,2025-06-29,61
494653,79376.33333333333,6,2025-07-31,29
494704,36816.666666666664,6,2025-08-05,24
494710,15390.714285714286,7,2025-08-17,12
494743,94164.28571428571,7,2025-08-05,24
494790,67066.96428571429,56,2025-08-18,11
494982,27650.0,6,2025-08-03,26
494988,11626.666666666666,3,2025-08-11,18
495025,32617.8125,16,2025-08-06,23
495075,5000.0,1,2025-07-13,47
495098,10050.0,2,2025-06-20,70
495332,38333.333333333336,3,2025-07-29,31
495504,200000.0,2,2025-08-11,18
495522,11300.0,2,2025-07-13,47
495560,140000.0,1,2025-07-18,42
495593,40402.0,5,2025-08-06,23
495688,100200.0,5,2025-08-10,19
495785,47164.41176470588,34,2025-08-08,21
495796,153000.0,1,2025-07-29,31
495831,112110.0,2,2025-07-30,30
495877,58000.0,3,2025-08-04,25
495938,98036.48648648648,37,2025-08-14,15
495966,105550.0,4,2025-07-29,31
496026,65000.0,8,2025-08-06,23
496176,54402.94117647059,17,2025-08-15,14
496208,169185.0,2,2025-07-31,29
496228,97800.0,8,2025-07-30,30
496371,62521.07142857143,42,2025-08-18,11
496715,160000.0,1,2025-07-31,29
496739,25772.5,6,2025-08-01,28
496751,118075.0,10,2025-08-06,23
496879,13995.818181818182,55,2025-08-14,15
496976,131882.85714285713,7,2025-08-11,18
496979,51300.0,2,2025-07-26,34
497003,13961.111111111111,27,2025-08-11,18
497057,50000.0,1,2025-08-13,16
497060,35000.0,13,2025-08-15,14
497094,18155.0,4,2025-06-27,63
497097,106475.71428571429,7,2025-07-29,31
497151,106783.33333333333,18,2025-08-18,11
497261,10000.0,1,2025-08-09,20
497301,12800.0,2,2025-08-11,18
497507,39010.0,3,2025-08-08,21
497517,21000.0,2,2025-07-26,34
497526,100562.5,8,2025-07-16,44
497536,50000.0,2,2025-08-05,24
497595,59595.0,4,2025-07-30,30
497891,12333.75,32,2025-08-13,16
497902,74566.66666666667,6,2025-07-29,31
498032,42500.0,12,2025-08-16,13
498043,8704.6,25,2025-08-18,11
498057,41109.0625,16,2025-08-12,17
498060,97142.72727272728,11,2025-08-12,17
498120,39000.0,3,2025-08-18,11
498133,20075.0,2,2025-07-25,35
498144,126500.0,2,2025-08-08,21
498346,62777.77777777778,18,2025-08-18,11
498451,23753.125,8,2025-08-08,21
498468,170000.0,5,2025-07-18,42
498504,129250.0,2,2025-07-26,34
498705,83231.5,2,2025-07-26,34
498706,17000.0,2,2025-08-14,15
498716,127500.0,2,2025-08-06,23
498720,131016.66666666667,3,2025-07-29,31
498728,84166.66666666667,3,2025-08-18,11
498739,26160.0,3,2025-08-06,23
498747,10204.444444444445,54,2025-08-17,12
498803,13006.875,24,2025-07-28,32
498930,7000.0,1,2025-08-14,15
498958,41402.0,5,2025-07-28,32
499137,137240.9,10,2025-08-16,13
499143,116666.66666666667,3,2025-08-04,25
499170,20600.0,10,2025-07-31,29
499177,180295.0,2,2025-06-28,62
499214,33866.4,50,2025-08-17,12
499360,13000.0,2,2025-08-11,18
499399,38374.705882352944,17,2025-08-16,13
499431,166316.66666666666,6,2025-08-11,18
499476,51287.5,4,2025-08-18,11
499502,35000.0,1,2025-08-16,13
499505,50000.0,1,2025-06-28,62
499578,114990.0,13,2025-08-09,20
499655,181133.33333333334,6,2025-08-08,21
499741,30675.0,4,2025-08-17,12
499770,30050.0,2,2025-07-25,35
499809,148500.0,1,2025-06-22,68
499975,48935.0,7,2025-07-12,48
499992,46709.67741935484,31,2025-08-16,13
500061,43503.333333333336,3,2025-07-25,35
500137,15263.934426229509,61,2025-08-18,11
500204,40158.333333333336,6,2025-08-15,14
500225,23920.625,8,2025-08-01,28
500254,116000.0,2,2025-08-05,24
500273,59740.0,15,2025-08-06,23
500311,6000.0,1,2025-07-31,29
500449,19350.0,2,2025-08-11,18
500466,106500.0,2,2025-08-05,24
500480,183000.0,2,2025-08-08,21
500526,99000.0,5,2025-08-09,20
500574,92020.0,5,2025-07-30,30
500644,40666.666666666664,3,2025-07-29,31
500776,38459.375,8,2025-08-14,15
500809,176750.0,1,2025-07-28,32
500819,139445.0,6,2025-08-04,25
500967,12588.888888888889,18,2025-08-12,17
501022,93100.0,5,2025-08-11,18
501089,45774.1935483871,31,2025-07-29,31
501110,19560.9375,16,2025-08-12,17
501327,57655.0,7,2025-08-14,15
501397,25295.833333333332,24,2025-08-01,28
501424,129900.0,4,2025-08-06,23
501468,113333.33333333333,6,2025-07-28,32
501507,9000.0,2,2025-08-03,26
501520,54885.0,2,2025-08-05,24
501550,67833.33333333333,12,2025-08-06,23
501559,112500.0,2,2025-07-27,33
501639,72875.0,4,2025-08-06,23
501680,83400.0,3,2025-08-11,18
501791,14032.368421052632,19,2025-08-08,21
501857,17062.5,8,2025-08-07,22
501870,85274.28571428571,7,2025-08-06,23
501887,3275.0,4,2025-08-02,27
501892,26591.666666666668,12,2025-08-18,11
501916,125500.0,2,2025-07-30,30
501927,57000.0,5,2025-08-05,24
502009,31416.666666666668,12,2025-08-11,18
502066,115687.5,4,2025-07-28,32
502110,34042.857142857145,21,2025-08-04,25
502164,17884.686098654707,223,2025-08-18,11
502236,60069.0,5,2025-07-29,31
502269,52000.0,2,2025-08-12,17
502367,40250.0,4,2025-07-22,38
502369,6010.0,2,2025-07-07,53
502459,67391.5,2,2025-07-28,32
502461,78958.33333333333,6,2025-08-02,27
502544,12513.452380952382,42,2025-08-18,11
502734,115875.0,8,2025-08-05,24
502738,17535.0,12,2025-07-30,30
502762,37585.0,4,2025-07-26,34
502839,74501.875,16,2025-08-14,15
502918,22325.0,14,2025-08-07,22
502976,40250.0,2,2025-07-22,38
503047,95437.5,4,2025-08-04,25
503188,12000.0,1,2025-06-20,70
503191,21210.0,7,2025-08-11,18
503275,135350.0,2,2025-06-28,62
503313,20450.0,6,2025-08-04,25
503338,166666.66666666666,3,2025-07-21,39
503450,3850.0,6,2025-08-11,18
503526,82500.0,2,2025-08-05,24
503590,201000.0,2,2025-07-10,50
503622,177386.25,4,2025-08-04,25
503652,10583.333333333334,6,2025-08-15,14
503678,13787.121212121212,33,2025-08-18,11
503846,2577.3809523809523,84,2025-07-24,36
503849,77500.0,2,2025-08-06,23
504025,24487.5,4,2025-07-14,46
504111,83741.0,6,2025-08-11,18
504130,3333.3333333333335,3,2025-08-16,13
504368,93333.33333333333,3,2025-07-22,38
504461,100000.0,1,2025-08-07,22
504519,101000.0,1,2025-07-13,47
504536,12917.64705882353,34,2025-08-17,12
504582,61000.0,2,2025-08-12,17
504687,180900.0,2,2025-08-04,25
504709,21425.0,4,2025-08-16,13
504749,23666.666666666668,3,2025-07-10,50
504752,19000.0,2,2025-08-06,23
504765,34163.75,16,2025-08-18,11
504807,152882.72727272726,11,2025-08-11,18
504825,71750.0,2,2025-08-02,27
504907,68000.0,1,2025-08-05,24
504967,45696.07142857143,14,2025-08-17,12
504989,16000.0,2,2025-08-12,17
505002,21684.583333333332,12,2025-08-11,18
505287,29333.0,2,2025-07-28,32
505577,61590.0,7,2025-07-29,31
505586,2000.0,1,2025-08-09,20
505609,23311.75,4,2025-08-12,17
505705,81681.66666666667,6,2025-08-01,28
505757,78056.66666666667,3,2025-07-31,29
506017,29919.354838709678,31,2025-08-17,12
506146,42727.142857142855,14,2025-08-01,28
506248,15150.0,2,2025-07-30,30
506468,48985.0,2,2025-06-22,68
506552,4392.5,4,2025-08-15,14
506840,130000.0,1,2025-08-04,25
506864,15150.0,1,2025-06-17,73
506941,52927.692307692305,26,2025-07-25,35
506999,67395.38461538461,39,2025-08-11,18
507037,6400.0,1,2025-07-11,49
507091,172500.0,2,2025-07-27,33
507263,23073.333333333332,27,2025-08-14,15
507300,23356.25,4,2025-07-26,34
507323,10803.448275862069,29,2025-08-18,11
507350,36635.294117647056,17,2025-08-14,15
507372,66412.35294117648,17,2025-08-12,17
507415,63364.642857142855,14,2025-08-17,12
507446,138666.66666666666,3,2025-08-18,11
507499,57799.48275862069,29,2025-08-18,11
507541,85000.0,2,2025-08-06,23
507558,51148.0,10,2025-07-29,31
507609,31214.285714285714,7,2025-08-16,13
507615,31883.333333333332,3,2025-07-03,57
507626,100000.0,1,2025-06-27,63
507669,30500.0,4,2025-08-12,17
507687,26512.5,12,2025-08-16,13
507704,2000.0,1,2025-07-16,44
507741,17622.0,25,2025-08-17,12
507883,147866.66666666666,15,2025-08-15,14
508000,57500.0,6,2025-08-16,13
508075,150000.0,2,2025-07-28,32
508093,18257.69230769231,13,2025-06-25,65
508214,86400.0,9,2025-07-31,29
508340,180800.0,2,2025-07-14,46
508442,35061.666666666664,3,2025-08-05,24
508537,93000.0,1,2025-08-06,23
508695,149379.0,8,2025-08-04,25
508793,96571.42857142857,14,2025-07-28,32
508847,833.3333333333334,3,2025-06-25,65
508902,84006.0,5,2025-07-29,31
508997,54135.625,8,2025-08-18,11
509024,122720.0,4,2025-07-28,32
509026,28163.157894736843,19,2025-07-31,29
509151,29670.0,3,2025-07-28,32
509160,146712.5,4,2025-07-28,32
509314,6250.0,6,2025-08-11,18
509322,49666.666666666664,3,2025-07-29,31
509337,58346.153846153844,13,2025-08-01,28
509368,53857.142857142855,7,2025-08-11,18
509398,32460.434782608696,23,2025-08-16,13
